epoch,train_loss,train_err,test_err
0,0.20007117092609406,0.093265625,0.69925
1,0.10517343133687973,0.035125,0.595875
2,0.1844094842672348,0.021625,0.4511875
3,0.01486659049987793,0.01840625,0.5270625
4,0.08766648173332214,0.014234375,0.459
5,0.05201292783021927,0.012671875,0.5370625
6,0.017329350113868713,0.011984375,0.2644375
7,0.010645709931850433,0.009578125,0.34525
8,0.025185126811265945,0.008671875,0.369875
9,0.03402460366487503,0.01090625,0.2800625
10,0.008545957505702972,0.0074375,0.3484375
11,0.009858831763267517,0.01440625,0.4294375
12,0.019160982221364975,0.007453125,0.3183125
13,0.005590490996837616,0.007125,0.280625
14,0.07222101837396622,0.02478125,0.4086875
15,0.06294269859790802,0.010265625,0.319625
16,0.020648717880249023,0.009390625,0.1808125
17,0.04027277231216431,0.018984375,0.2095
18,0.012286126613616943,0.028390625,0.273625
19,0.024042099714279175,0.022359375,0.20375
20,0.015056416392326355,0.010578125,0.3831875
21,0.046183593571186066,0.00928125,0.128
22,0.022999271750450134,0.0049375,0.1640625
23,0.019122116267681122,0.014734375,0.222
24,0.015127986669540405,0.0095625,0.31
25,0.010360203683376312,0.012359375,0.217625
26,0.06574688851833344,0.004875,0.1775
27,0.00335683673620224,0.00553125,0.1263125
28,0.0037820711731910706,0.009328125,0.2058125
29,0.016828864812850952,0.00725,0.147375
30,0.10227884352207184,0.0096875,0.22875
31,0.006013140082359314,0.003,0.099
32,0.0029888078570365906,0.004140625,0.1169375
33,0.02246624231338501,0.003828125,0.0714375
34,0.00370209664106369,0.00446875,0.146125
35,0.024472638964653015,0.004984375,0.0910625
36,0.03514929860830307,0.0130625,0.2988125
37,0.005715712904930115,0.010703125,0.1261875
38,0.020119797438383102,0.011703125,0.1696875
39,0.016994070261716843,0.010453125,0.1218125
40,0.00519387423992157,0.020703125,0.1410625
41,0.009399905800819397,0.018921875,0.284375
42,0.018992356956005096,0.0030625,0.0755
43,0.033237989991903305,0.0515625,0.1175625
44,0.004953660070896149,0.00546875,0.0920625
45,0.00865655392408371,0.003578125,0.096625
46,0.00345466285943985,0.003671875,0.106125
47,0.018924817442893982,0.01021875,0.0828125
48,0.0030302777886390686,0.00359375,0.1468125
49,0.01144925132393837,0.008609375,0.1780625
50,0.004310980439186096,0.005171875,0.0859375
51,0.01601991057395935,0.013421875,0.1675
52,0.003176182508468628,0.0083125,0.1935
53,0.05810053274035454,0.010640625,0.1025
54,0.004674836993217468,0.0034375,0.0950625
55,0.005322001874446869,0.006921875,0.14025
56,0.08355316519737244,0.012078125,0.108625
57,0.08058437705039978,0.009,0.1561875
58,0.002557791769504547,0.006578125,0.145625
59,0.005256220698356628,0.003203125,0.060625
60,0.021634407341480255,0.00684375,0.0899375
61,0.0012146830558776855,0.00146875,0.06
62,0.07891751080751419,0.007515625,0.14625
63,0.002577461302280426,0.005859375,0.07375
64,0.012840721756219864,0.013671875,0.1674375
65,0.016275271773338318,0.006390625,0.1330625
66,0.009426936507225037,0.0113125,0.1165
67,0.007240302860736847,0.008484375,0.1199375
68,0.05433450639247894,0.007,0.103625
69,0.012905750423669815,0.003765625,0.0986875
70,0.008632361888885498,0.0018125,0.0724375
71,0.0038857832551002502,0.00334375,0.0669375
72,0.013594917953014374,0.005265625,0.0928125
73,0.007889747619628906,0.057375,0.1793125
74,0.04227551072835922,0.0029375,0.08975
75,0.036592818796634674,0.020046875,0.123625
