epoch,train_loss,train_err,test_err
58,0.01836390793323517,0.002484375,0.0575625
59,0.0018830150365829468,0.00140625,0.0234375
60,0.04016895592212677,0.01221875,0.0804375
61,0.026820946484804153,0.001703125,0.0175625
62,0.01537729799747467,0.004921875,0.0334375
63,0.028414160013198853,0.001265625,0.0300625
64,0.002879410982131958,0.004109375,0.0504375
65,0.012464061379432678,0.007109375,0.044375
66,0.03139015659689903,0.00434375,0.0618125
67,0.005861639976501465,0.00284375,0.055125
68,0.004850856959819794,0.00421875,0.0424375
69,0.009670425206422806,0.004140625,0.0481875
70,0.003394283354282379,0.00571875,0.0673125
71,0.02103596180677414,0.00265625,0.0324375
72,0.004110224545001984,0.00428125,0.058125
73,0.016045894473791122,0.008171875,0.053125
74,0.005567334592342377,0.003921875,0.0301875
75,0.010984763503074646,0.001609375,0.044
76,0.0034105703234672546,0.004625,0.059375
77,0.034446246922016144,0.010703125,0.0855
78,0.05735921487212181,0.0405625,0.1390625
79,0.0074881017208099365,0.00240625,0.0260625
80,0.0011573880910873413,0.001328125,0.0140625
81,0.015843115746974945,0.002078125,0.03675
82,0.01796577125787735,0.00803125,0.055625
83,0.018004104495048523,0.000484375,0.0191875
84,0.0007178708910942078,0.0004375,0.0193125
85,0.0013776421546936035,0.00025,0.0189375
86,0.000644199550151825,0.000171875,0.018625
87,0.0006671696901321411,0.000125,0.0165625
88,0.0010003820061683655,0.000125,0.0165625
89,0.0006590187549591064,0.000109375,0.016375
90,0.0005481541156768799,6.25e-05,0.014875
91,0.0006999298930168152,9.375e-05,0.015375
92,0.0011674389243125916,6.25e-05,0.015375
93,0.001226671040058136,4.6875e-05,0.015375
94,0.0012207329273223877,4.6875e-05,0.016375
95,0.0005956441164016724,3.125e-05,0.0155625
96,0.0010026171803474426,3.125e-05,0.015125
97,0.0006462857127189636,3.125e-05,0.0149375
98,0.0007750988006591797,3.125e-05,0.016875
99,0.0008892938494682312,3.125e-05,0.0160625
100,0.0007709041237831116,3.125e-05,0.0144375
101,0.0007935762405395508,3.125e-05,0.01425
102,0.0008438006043434143,1.5625e-05,0.0146875
103,0.00097617506980896,1.5625e-05,0.014125
104,0.0006958022713661194,1.5625e-05,0.0145625
105,0.0018402636051177979,0.0,0.0146875
106,0.0008675381541252136,1.5625e-05,0.01425
107,0.0007695555686950684,1.5625e-05,0.0140625
108,0.0009372532367706299,0.0,0.0130625
109,0.0009222999215126038,1.5625e-05,0.01375
110,0.0012127682566642761,0.0,0.01375
111,0.0008445233106613159,0.0,0.0125
112,0.001363709568977356,0.0,0.01325
113,0.0009474679827690125,0.0,0.0136875
114,0.0015828236937522888,0.0,0.012125
115,0.0010953694581985474,0.0,0.013375
116,0.0011857450008392334,0.0,0.012875
117,0.0013186484575271606,0.0,0.012625
118,0.0013751685619354248,0.0,0.0128125
119,0.0011469647288322449,0.0,0.012
120,0.0011564567685127258,0.0,0.01325
121,0.0013096705079078674,0.0,0.0129375
122,0.0009692907333374023,0.0,0.01325
123,0.0014791861176490784,0.0,0.01225
124,0.0018127933144569397,0.0,0.0129375
125,0.0013283640146255493,0.0,0.012125
126,0.0013249590992927551,0.0,0.013125
127,0.0013508275151252747,0.0,0.0126875
128,0.001407526433467865,0.0,0.0121875
129,0.0017336681485176086,0.0,0.01225
130,0.0009983628988265991,0.0,0.0125
131,0.0012111663818359375,0.0,0.01225
132,0.000989280641078949,0.0,0.0130625
133,0.0011692717671394348,0.0,0.012
134,0.001102253794670105,0.0,0.01225
135,0.0009656473994255066,0.0,0.0125
136,0.0013830438256263733,0.0,0.01325
137,0.0011657774448394775,0.0,0.0129375
138,0.0012122690677642822,0.0,0.0128125
139,0.0009486600756645203,0.0,0.011625
140,0.0013494864106178284,0.0,0.01325
141,0.0011513680219650269,0.0,0.0123125
142,0.0009584352374076843,0.0,0.011625
143,0.0012880414724349976,0.0,0.0129375
144,0.0013658329844474792,0.0,0.0125625
145,0.001325555145740509,0.0,0.0118125
146,0.00114353746175766,0.0,0.0121875
147,0.0010468736290931702,0.0,0.0121875
148,0.0010190680623054504,0.0,0.01275
149,0.0011178627610206604,0.0,0.01275
150,0.0011678561568260193,0.0,0.013625
151,0.0011248067021369934,0.0,0.012625
152,0.0013614371418952942,0.0,0.0121875
153,0.0009053274989128113,0.0,0.0120625
154,0.0012163147330284119,0.0,0.0128125
155,0.00108279287815094,0.0,0.012
156,0.0010159313678741455,0.0,0.012
157,0.0010564178228378296,0.0,0.0125625
158,0.001268245279788971,0.0,0.0125
159,0.001206137239933014,0.0,0.0121875
160,0.0013061314821243286,0.0,0.0123125
161,0.0014337152242660522,0.0,0.012
162,0.0011696889996528625,0.0,0.0121875
163,0.0012382343411445618,0.0,0.01125
