epoch,train_loss,train_err,test_err
65,0.6179891228675842,0.40942,0.3998
66,0.7048832178115845,0.24332,0.2486
67,0.8830059170722961,0.38588,0.3986
68,0.7408439517021179,0.27644,0.2713
69,0.807293713092804,0.22952,0.2357
70,0.5710167288780212,0.30156,0.3095
71,0.6895064115524292,0.3338,0.3419
72,0.5855457782745361,0.27778,0.2898
73,0.665889322757721,0.39622,0.4008
74,0.6106578707695007,0.25962,0.2738
75,0.688524067401886,0.29914,0.3085
76,0.6912240386009216,0.31632,0.3343
77,0.7073160409927368,0.22908,0.2291
78,1.0210113525390625,0.32744,0.3316
79,0.5593870878219604,0.29018,0.2777
80,0.4564039707183838,0.277,0.2771
81,0.7323765158653259,0.47372,0.4582
82,0.6871445775032043,0.45268,0.4672
83,0.5413354635238647,0.14264,0.1662
84,0.3176320493221283,0.13762,0.1635
85,0.40689530968666077,0.13492,0.1624
86,0.5551910996437073,0.13264,0.1605
87,0.30911675095558167,0.12904,0.1588
88,0.44847536087036133,0.1291,0.1614
89,0.27948224544525146,0.12618,0.1571
90,0.23472662270069122,0.12578,0.1568
91,0.40464481711387634,0.12748,0.1578
92,0.3597501218318939,0.1217,0.1521
93,0.27007177472114563,0.12288,0.1557
94,0.3546091616153717,0.12046,0.1531
95,0.27855467796325684,0.12098,0.1572
96,0.355978399515152,0.1204,0.155
97,0.45848220586776733,0.1186,0.1577
98,0.27205953001976013,0.11422,0.1492
99,0.5218414664268494,0.12418,0.1605
100,0.3466150462627411,0.11504,0.1535
101,0.20010225474834442,0.1098,0.153
102,0.3286861777305603,0.11062,0.1544
103,0.4026682376861572,0.12282,0.16
104,0.28210845589637756,0.11334,0.1567
105,0.4588168263435364,0.11388,0.1495
106,0.24682123959064484,0.11056,0.1497
107,0.3684388995170593,0.10818,0.1536
108,0.3538386821746826,0.10564,0.1519
109,0.37686967849731445,0.11124,0.1526
110,0.4100631773471832,0.11024,0.1539
111,0.2486242949962616,0.10612,0.1465
112,0.35782521963119507,0.11482,0.1569
113,0.22195163369178772,0.11148,0.1584
114,0.2879209518432617,0.11176,0.1564
115,0.3529820740222931,0.10248,0.1493
116,0.2852720618247986,0.1189,0.1648
117,0.251307874917984,0.10522,0.1562
118,0.29664182662963867,0.10898,0.1545
119,0.3608980178833008,0.1056,0.152
120,0.34073933959007263,0.10772,0.1543
121,0.3033360540866852,0.10574,0.1536
122,0.25713256001472473,0.10448,0.1536
123,0.3697693645954132,0.10312,0.1536
124,0.31585463881492615,0.08772,0.1415
125,0.29394274950027466,0.08716,0.1396
126,0.21609894931316376,0.08478,0.1408
127,0.3683881163597107,0.08244,0.1395
128,0.278255432844162,0.0825,0.141
129,0.1936998814344406,0.0829,0.1392
130,0.21583624184131622,0.0826,0.1403
131,0.19250360131263733,0.0827,0.1408
132,0.21562699973583221,0.08238,0.1397
133,0.271781861782074,0.08076,0.1401
134,0.17677021026611328,0.08092,0.1405
135,0.43977466225624084,0.0796,0.1419
136,0.20401135087013245,0.07894,0.1405
137,0.3051874041557312,0.08046,0.1389
138,0.1910542994737625,0.07948,0.1395
139,0.39754518866539,0.07818,0.1402
140,0.23790769279003143,0.0809,0.14
141,0.26983752846717834,0.07866,0.1397
142,0.2412218153476715,0.07908,0.1407
143,0.2952701449394226,0.07974,0.1412
144,0.2748246192932129,0.08046,0.1417
145,0.22727124392986298,0.07874,0.1416
146,0.21579018235206604,0.0791,0.1403
147,0.2882643938064575,0.07822,0.1399
148,0.2598554193973541,0.07998,0.1413
149,0.15335425734519958,0.07708,0.1423
150,0.28787291049957275,0.08018,0.1416
151,0.25909751653671265,0.07954,0.1396
152,0.3733175992965698,0.07888,0.1412
153,0.16958412528038025,0.07808,0.1407
154,0.2542364001274109,0.07882,0.1412
155,0.1973884403705597,0.07832,0.1411
156,0.29574209451675415,0.0767,0.1402
157,0.22682031989097595,0.07732,0.1421
158,0.33063825964927673,0.07658,0.1367
159,0.31194010376930237,0.07612,0.1413
160,0.2341981828212738,0.0764,0.1409
161,0.25125616788864136,0.07584,0.1405
162,0.2903497815132141,0.0765,0.1409
163,0.3972182869911194,0.07892,0.142
